,period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
4006,2021-05-01,ID,Idaho,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4007,2021-05-01,IL,Illinois,ALL,all sectors,5982316.0,10.16,1030.41987,10138.7139,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4008,2021-05-01,IL,Illinois,COM,commercial,631951.0,9.68,350.90597,3626.09453,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4009,2021-05-01,IL,Illinois,IND,industrial,5588.0,6.96,235.15843,3376.73207,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4010,2020-10-01,NJ,New Jersey,TRA,transportation,6.0,9.02,2.06015,22.84645,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4011,2020-10-01,NM,New Mexico,ALL,all sectors,1065010.0,9.31,188.08869,2019.72283,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4012,2020-10-01,NM,New Mexico,COM,commercial,145353.0,10.47,71.80249,685.56589,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4013,2020-10-01,NM,New Mexico,IND,industrial,9323.0,5.69,45.65467,803.07705,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4014,2020-10-01,OK,Oklahoma,COM,commercial,291132.0,7.79,119.95294,1538.98814,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4015,2020-10-01,OK,Oklahoma,IND,industrial,20206.0,4.54,76.66137,1689.30677,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4016,2020-10-01,OK,Oklahoma,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4017,2020-10-01,OK,Oklahoma,RES,residential,1803241.0,10.86,164.99458,1519.28689,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4018,2020-10-01,OK,Oklahoma,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4019,2020-10-01,OR,Oregon,ALL,all sectors,2057487.0,8.83,353.23217,3998.80518,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4020,2020-10-01,OR,Oregon,COM,commercial,240316.0,9.1,118.35097,1301.25378,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4021,2020-11-01,MN,Minnesota,IND,industrial,8668.0,7.37,118.02514,1602.32419,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4022,2020-11-01,MN,Minnesota,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4023,2020-11-01,MN,Minnesota,RES,residential,2472130.0,12.66,220.58126,1742.02498,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4024,2020-11-01,MN,Minnesota,TRA,transportation,1.0,9.53,0.18267,1.91729,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4025,2020-11-01,MS,Mississippi,ALL,all sectors,1565417.0,9.32,313.58994,3364.54124,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4026,2020-11-01,MS,Mississippi,COM,commercial,238619.0,10.83,106.7502,985.30493,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4027,2020-10-01,NM,New Mexico,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4028,2020-10-01,NM,New Mexico,RES,residential,910334.0,13.3,70.63153,531.07988,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4029,2020-10-01,NM,New Mexico,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4030,2020-10-01,NY,New York,ALL,all sectors,8382493.0,15.4,1660.28323,10780.31188,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4031,2020-10-01,NY,New York,COM,commercial,1155439.0,15.32,820.98899,5358.00619,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4032,2020-10-01,NY,New York,IND,industrial,7547.0,5.75,81.38418,1415.21001,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4033,2020-10-01,NY,New York,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4034,2020-10-01,NY,New York,RES,residential,7219499.0,19.29,732.95612,3799.17026,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4035,2020-10-01,NY,New York,TRA,transportation,8.0,12.0,24.95394,207.92542,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4036,2020-10-01,NC,North Carolina,ALL,all sectors,5452472.0,9.4,953.5263,10142.57064,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4037,2020-10-01,NC,North Carolina,COM,commercial,713112.0,8.65,338.76853,3918.38626,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4038,2020-10-01,NC,North Carolina,IND,industrial,9796.0,6.25,144.77965,2316.31603,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4039,2020-10-01,NC,North Carolina,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4040,2020-10-01,NC,North Carolina,RES,residential,4729563.0,12.03,469.88571,3906.61666,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4041,2020-10-01,NC,North Carolina,TRA,transportation,1.0,7.38,0.09241,1.25169,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4042,2020-10-01,ND,North Dakota,ALL,all sectors,473607.0,8.1,149.02714,1840.97513,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4043,2021-07-01,CO,Colorado,TRA,transportation,1.0,10.41,0.76986,7.39749,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4044,2021-07-01,CT,Connecticut,ALL,all sectors,1691931.0,19.43,488.01061,2511.40906,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4045,2021-07-01,CT,Connecticut,COM,commercial,155832.0,17.63,175.0073,992.49932,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4046,2020-10-01,ND,North Dakota,COM,commercial,76948.0,8.83,49.2591,557.90153,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4047,2020-10-01,ND,North Dakota,IND,industrial,8943.0,6.66,61.51782,924.13536,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4048,2020-10-01,ND,North Dakota,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4049,2020-10-01,ND,North Dakota,RES,residential,387716.0,10.66,38.25022,358.93824,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4050,2020-10-01,ND,North Dakota,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4051,2020-10-01,OH,Ohio,ALL,all sectors,5691368.0,9.46,1060.95758,11220.68024,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4052,2020-10-01,OH,Ohio,COM,commercial,637786.0,9.82,354.03679,3604.43015,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4053,2020-10-01,OH,Ohio,IND,industrial,19680.0,6.14,253.66241,4128.32583,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4054,2020-10-01,OH,Ohio,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4055,2020-10-01,OH,Ohio,RES,residential,5033899.0,13.0,453.10969,3485.84825,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4056,2020-10-01,OH,Ohio,TRA,transportation,3.0,7.16,0.14869,2.076,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4057,2020-10-01,OK,Oklahoma,ALL,all sectors,2114579.0,7.62,361.60889,4747.58179,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4058,2020-11-01,MS,Mississippi,IND,industrial,9915.0,5.69,70.03603,1230.2533,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4059,2020-11-01,MS,Mississippi,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4060,2020-11-01,MS,Mississippi,RES,residential,1316883.0,11.91,136.80372,1148.983,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4061,2020-11-01,MS,Mississippi,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4062,2020-11-01,MO,Missouri,ALL,all sectors,3249020.0,8.7,481.00008,5529.58586,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4063,2020-11-01,MO,Missouri,COM,commercial,389851.0,8.04,169.85766,2112.39006,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4064,2020-11-01,MO,Missouri,IND,industrial,10068.0,6.18,66.01589,1067.81577,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4065,2020-11-01,MO,Missouri,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4066,2020-11-01,MO,Missouri,RES,residential,2849099.0,10.44,245.02463,2347.83598,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4067,2020-11-01,MO,Missouri,TRA,transportation,2.0,6.6,0.1019,1.54405,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4068,2020-11-01,MT,Montana,ALL,all sectors,646352.0,9.27,108.11712,1166.77457,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4069,2020-11-01,MT,Montana,COM,commercial,111472.0,10.51,39.21889,373.11962,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4070,2020-11-01,MT,Montana,IND,industrial,10155.0,5.39,17.60696,326.53424,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4071,2020-11-01,MT,Montana,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4072,2020-11-01,MT,Montana,RES,residential,524725.0,10.98,51.29126,467.12072,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4073,2020-11-01,MT,Montana,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4074,2020-11-01,NE,Nebraska,ALL,all sectors,1081703.0,8.46,202.15081,2388.58445,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4075,2020-11-01,NE,Nebraska,COM,commercial,155549.0,8.56,61.11025,713.5032,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4076,2020-11-01,NE,Nebraska,IND,industrial,58604.0,6.71,61.90522,923.18857,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4077,2020-11-01,NE,Nebraska,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4078,2020-11-01,NE,Nebraska,RES,residential,867550.0,10.52,79.13534,751.89268,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4079,2020-11-01,NE,Nebraska,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4080,2020-11-01,NV,Nevada,ALL,all sectors,1409536.0,7.61,200.82481,2638.27914,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4081,2020-11-01,NV,Nevada,COM,commercial,170419.0,7.18,64.13027,893.46776,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4082,2020-11-01,NV,Nevada,IND,industrial,3107.0,4.51,41.66397,923.20017,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4083,2020-11-01,NV,Nevada,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4084,2020-11-01,NV,Nevada,RES,residential,1236009.0,11.57,95.0096,821.40522,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4085,2020-12-01,DC,District of Columbia,COM,commercial,26719.0,11.94,66.27237,554.99903,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4086,2020-12-01,DC,District of Columbia,IND,industrial,1.0,7.34,2.27949,31.04388,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4087,2020-12-01,DC,District of Columbia,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4088,2020-12-01,DC,District of Columbia,RES,residential,294511.0,12.96,26.29715,202.88204,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4089,2020-12-01,DC,District of Columbia,TRA,transportation,3.0,9.27,5.14318,55.49265,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4090,2020-12-01,FL,Florida,ALL,all sectors,11099793.0,10.29,1838.92832,17864.97909,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4091,2020-12-01,FL,Florida,COM,commercial,1263679.0,9.25,642.75699,6949.17977,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4092,2020-12-01,FL,Florida,IND,industrial,22410.0,7.36,101.87595,1385.00632,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4093,2020-12-01,FL,Florida,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4094,2020-12-01,FL,Florida,RES,residential,9813702.0,11.48,1093.85306,9525.3395,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4095,2020-12-01,FL,Florida,TRA,transportation,2.0,8.11,0.44232,5.4535,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4096,2020-12-01,GA,Georgia,ALL,all sectors,5145095.0,9.59,1105.32684,11522.87349,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4097,2020-12-01,GA,Georgia,COM,commercial,595406.0,10.26,365.71523,3563.50687,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4098,2020-12-01,GA,Georgia,IND,industrial,23437.0,5.76,147.42368,2557.52478,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4099,2020-12-01,GA,Georgia,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4100,2020-12-01,GA,Georgia,RES,residential,4526251.0,10.98,591.50644,5389.24069,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4101,2021-09-01,PA,Pennsylvania,COM,commercial,724445.0,9.08,286.78938,3158.15434,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4102,2021-09-01,PA,Pennsylvania,IND,industrial,14764.0,6.85,295.22021,4308.56959,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4103,2021-09-01,PA,Pennsylvania,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
4104,2021-09-01,PA,Pennsylvania,RES,residential,5475540.0,14.1,630.60001,4473.29977,number of customers,cents per kilowatthour,million dollars,million kilowatthours
